任务组分页ID	任务ID（注意：任务ID不能超过65500）	刷新规则(不配置为不刷新 1为每日刷新 2为每周刷新)	组ID，选取数量	权重	备注	分页名	任务名	任务介绍	任务或成就图标	标签{"颜色ID","表.key"})	排序	解锁条件	未解锁隐藏	前置任务id	领取奖励后是否在列表中显示	任务类型	检查值	扩展参数 不填为不限制	可执行次数	奖励列表	开始时间,格式	结束时间，格式同开始时间	隐藏倒计时	跳转界面	跳转参数	条件跳转	背景图	背景SPINE	地区限制目前可填：0国内外,1国内,2海外
132	21122				DLC3.3-复刷-02	ui.TxtDLC33.BtnStory	achievement_dlc.Name324	achievement_dlc.Describe324_2							1	2	1	{8807}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511060400]	[202512180400]	1	Dlc33Refresh	{33}				
132	21123				DLC3.3-复刷-03	ui.TxtDLC33.BtnStory	achievement_dlc.Name324	achievement_dlc.Describe324_3							1	2	1	{8808}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511060400]	[202512180400]	1	Dlc33Refresh	{33}				
132	21124				DLC3.3-复刷-04	ui.TxtDLC33.BtnStory	achievement_dlc.Name324	achievement_dlc.Describe324_4							1	2	1	{8809}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511060400]	[202512180400]	1	Dlc33Refresh	{33}				
132	21125				DLC3.3-复刷-05	ui.TxtDLC33.BtnStory	achievement_dlc.Name324	achievement_dlc.Describe324_5							1	2	1	{8810}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511060400]	[202512180400]	1	Dlc33Refresh	{33}				
132	21126				DLC3.3-复刷-06	ui.TxtDLC33.BtnStory	achievement_dlc.Name324	achievement_dlc.Describe324_6							1	2	1	{8811}		{{5,29,17,2,20},{4,3,1,1,5000}}	[202511060400]	[202512180400]	1	Dlc33Refresh	{33}				
																													
133	21127				完成DLC2.2主线关卡 1	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_1							1	2	1	{8812}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21128				完成DLC2.2主线关卡 2	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_2							1	2	1	{8813}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21129				完成DLC2.2主线关卡 3	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_3							1	2	1	{8814}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21130				完成DLC2.2主线关卡 4	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_4							1	2	1	{8815}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21131				完成DLC2.2主线关卡 5	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_5							1	2	1	{8816}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21132				完成DLC2.2主线关卡 6	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_6							1	2	1	{8817}		{{5,29,17,2,10},{4,3,1,1,2000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21133				完成DLC2.2主线关卡 7	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_7							1	2	1	{8818}		{{5,29,17,2,10},{4,3,1,1,5000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21134				完成DLC2.2主线关卡 8	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_8							1	2	1	{8819}		{{5,29,17,2,10},{4,3,1,1,5000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21135				完成DLC2.2主线关卡 9	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name325	achievement_dlc.Describe325_9							1	2	1	{8820}		{{5,29,17,2,10},{4,3,1,1,5000}}	[202511200400]	[202512180400]				DLC_Chapter.CheckOpenAct(29, "dlc11story")			
133	21136				完成追忆DLC2.2复刷本任意关卡1次	ui.TxtDLC33.BtnFormer1	achievement_dlc.Name326	achievement_dlc.Describe326							1	2	1	{8835,8836,8837,8838,8839,8840}		{{5,29,17,2,10},{4,3,1,1,5000}}	[202511200400]	[202512180400]		Dlc11Refresh	{30}				
																													
134	21137				通关乐土之扉常规关卡第3关	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_1							1	2	1	{8863}		{{4,3,2,1,20},{4,3,1,1,5000},{5,29,17,1,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21138				通关乐土之扉常规关卡第6关	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_2							1	2	1	{8867}		{{4,3,2,1,20},{4,3,1,1,5000},{5,29,17,1,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21139				通关乐土之扉常规关卡第9关	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_3							1	2	1	{8871}		{{4,3,2,1,20},{4,3,1,1,5000},{5,29,17,1,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21140				通关乐土之扉常规关卡第12关	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_4							1	2	1	{8875}		{{4,3,2,1,20},{4,3,1,1,5000},{5,29,17,1,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21141				通关乐土之扉常规关卡第15关	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_5							1	2	1	{8879}		{{4,3,2,1,20},{4,3,1,1,5000},{5,29,17,1,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21142				通关乐土之扉常规关卡第18关	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_6							1	2	1	{8883}		{{4,3,2,1,20},{4,3,1,1,5000},{5,29,17,1,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21143				累计收集星星9颗	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_7							1	375	9			{{4,3,2,1,20},{5,29,17,2,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21144				累计收集星星12颗	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_7							1	375	12			{{11,1,59,1,1}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
134	21145				累计收集星星15颗	ui.TxtDLC33.BtnClimbTower	achievement_dlc.Name327	achievement_dlc.Describe327_7							1	375	15			{{4,3,2,1,20},{5,29,17,2,20}}	[202512041000]	[202512180400]			{"ClimbTower"}	DLC_Logic.OpenFunc			
																													
135	21146				DLC33任意难度完成第10波挑战	ui.TxtDLC33.BtnDefense	achievement_dlc.Name328	achievement_dlc.Describe328_1							1	73	10			{{4,3,2,1,20},{5,29,17,2,30}}	[202511170400]	[202512010400]				DefendLogic.CheckOpenAct()			
135	21147	2			DLC33死斗积分达到40000	ui.TxtDLC33.BtnDefense	achievement_dlc.Name328	achievement_dlc.Describe328_2		{"820BFFFF","achievement.icon2"}					1	206	40000			{{4,3,2,1,20},{5,29,17,1,10}}	[202511170400]	[202512010400]				DefendLogic.CheckOpenAct()			
135	21148	2			DLC33死斗积分达到60000	ui.TxtDLC33.BtnDefense	achievement_dlc.Name328	achievement_dlc.Describe328_2		{"820BFFFF","achievement.icon2"}					1	206	60000			{{4,3,2,1,40},{5,29,17,1,10}}	[202511170400]	[202512010400]				DefendLogic.CheckOpenAct()			
135	21149	2			DLC33死斗积分达到80000	ui.TxtDLC33.BtnDefense	achievement_dlc.Name328	achievement_dlc.Describe328_2		{"820BFFFF","achievement.icon2"}					1	206	80000			{{4,3,2,1,40},{5,29,17,1,10}}	[202511170400]	[202512010400]				DefendLogic.CheckOpenAct()			
135	21150	2			DLC33在任意难度中，连续击杀60只怪	ui.TxtDLC33.BtnDefense	achievement_dlc.Name328	achievement_dlc.Describe328_3		{"820BFFFF","achievement.icon2"}					1	207	60	{0,60}		{{4,3,2,1,20},{5,29,17,1,10}}	[202511170400]	[202512010400]				DefendLogic.CheckOpenAct()			
135	21151	2			DLC33在任意难度中，连续击杀120只怪	ui.TxtDLC33.BtnDefense	achievement_dlc.Name328	achievement_dlc.Describe328_3		{"820BFFFF","achievement.icon2"}					1	207	120	{0,120}		{{4,3,2,1,20},{5,29,17,1,10}}	[202511170400]	[202512010400]				DefendLogic.CheckOpenAct()			
																													
136	21152				通关竞速关卡(节点闪击)1次	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_1							1	52	1	{98}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511101000]	[202512010400]				Online.GoToUI({98,99})			
136	21153				通关竞速关卡(节点闪击)2次	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_1							1	52	2	{98}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511101000]	[202512010400]				Online.GoToUI({98,99})			
136	21154				通关竞速关卡(节点闪击)3次	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_1							1	52	3	{98}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511101000]	[202512010400]				Online.GoToUI({98,99})			
136	21155				通关竞速关卡(节点闪击)4次	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_1							1	52	4	{98}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511101000]	[202512010400]				Online.GoToUI({98,99})			
136	21156				通关竞速关卡(节点闪击)5次	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_1							1	52	5	{98}		{{13,1,37,1,1}}	[202511101000]	[202512010400]				Online.GoToUI({98,99})			
136	21157				挑战积分关卡(协战狂潮)1次且积分高于5000分	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_2							1	379	1	{5000}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511141000]	[202512010400]				Online.GoToUI({98,99})			
136	21158				挑战积分关卡(协战狂潮)2次且积分高于5000分	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_2							1	379	2	{5000}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511141000]	[202512010400]				Online.GoToUI({98,99})			
136	21159				挑战积分关卡(协战狂潮)3次且积分高于5000分	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_2							1	379	3	{5000}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511141000]	[202512010400]				Online.GoToUI({98,99})			
136	21160				挑战积分关卡(协战狂潮)4次且积分高于5000分	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_2							1	379	4	{5000}		{{4,3,2,1,20},{5,29,17,2,10}}	[202511141000]	[202512010400]				Online.GoToUI({98,99})			
136	21161				挑战积分关卡(协战狂潮)5次且积分高于5000分	ui.TxtOnlinePurge	achievement_dlc.Name329	achievement_dlc.Describe329_2							1	379	5	{5000}		{{4,3,2,1,20},{5,29,17,2,20}}	[202511141000]	[202512010400]				Online.GoToUI({98,99})			
																													
137	21162				DLC33成功通关噬神斗场·生域塑界1难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_1							1	2	1	{3302}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511060400]	[202511200400]				SeasonBossLogic.CheckOpen(true)			
137	21163				DLC33成功通关噬神斗场·生域塑界1难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_2							1	2	1	{3304}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511060400]	[202511200400]				SeasonBossLogic.CheckOpen(true)			
137	21164				DLC33成功通关噬神斗场·生域塑界2难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_3							1	2	1	{3312}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511130400]	[202511200400]				SeasonBossLogic.CheckOpen(true)			
137	21165				DLC33成功通关噬神斗场·生域塑界2难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_4							1	2	1	{3314}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511130400]	[202511200400]				SeasonBossLogic.CheckOpen(true)			
137	21166				DLC33成功通关噬神斗场·冥域塑界1难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_5							1	2	1	{3322}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511200400]	[202512040400]				SeasonBossLogic.CheckOpen(true)			
137	21167				DLC33成功通关噬神斗场·冥域塑界1难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_6							1	2	1	{3324}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511200400]	[202512040400]				SeasonBossLogic.CheckOpen(true)			
137	21168				DLC33成功通关噬神斗场·冥域塑界2难度2	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_7							1	2	1	{3332}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511270400]	[202512040400]				SeasonBossLogic.CheckOpen(true)			
137	21169				DLC33成功通关噬神斗场·冥域塑界2难度4	ui.TxtDLC24.BtnBoss	achievement_dlc.Name213	achievement_dlc.Describe227_8							1	2	1	{3334}		{{5,29,17,2,20},{4,3,1,1,2000}}	[202511270400]	[202512040400]				SeasonBossLogic.CheckOpen(true)			
																													
138	21170				完成任意关卡2次	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_1							1	52	2	{95,96}		{{4,3,2,1,30},{4,3,1,1,5000},{5,29,17,2,10}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
138	21171				完成任意关卡4次	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_1							1	52	4	{95,96}		{{4,3,2,1,40},{4,3,1,1,8000},{5,29,17,2,20}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
138	21172				完成任意关卡6次	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_1							1	52	6	{95,96}		{{11,1,60,1,1}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
138	21173				累计消除200只祖玛	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_2							1	306	200			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,17,2,20}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
138	21174				累计消除400只祖玛	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_2							1	306	400			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,17,2,30}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
138	21175				累计消除600只祖玛	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_2							1	306	600			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,17,2,20}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
138	21176				累计消除800只祖玛	ui.TxtDLC28.BtnTowerrush	achievement_dlc.Name269	achievement_dlc.Describe269_2							1	306	800			{{4,3,2,1,30},{4,3,1,1,5000},{5,29,17,2,30}}	[202512010400]	[202512150400]				Online.GoToUI({95,96})			
																													
139	21177	1			活动期间，登录游戏1次（每日刷新）	ui.TxtDLC34.BtnStory	achievement_dlc.Name330	achievement_dlc.Describe330		{"1D7369FF","achievement.icon1"}					1	11	1			{{5,29,18,1,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]							
139	21178				累计消耗2600 无限代币名称（核对完成额度是否合理）	ui.TxtDLC34.BtnStory	achievement_dlc.Name331	achievement_dlc.Describe331							1	5	3200	{5,29,18,1}		{{11,1,62,1,1}}	[202512180400]	[202601290400]		Dlc34Shop					
139	21179				累计获得400 有限代币名称（核对完成额度是否合理）	ui.TxtDLC34.BtnStory	achievement_dlc.Name332	achievement_dlc.Describe332							1	3	400	{5,29,18,2}		{{4,3,2,1,50},{4,3,1,1,5000}}	[202512180400]	[202601290400]							
139	21180				累计获得500 有限代币名称（核对完成额度是否合理）	ui.TxtDLC34.BtnStory	achievement_dlc.Name332	achievement_dlc.Describe332							1	3	500	{5,29,18,2}		{{9,2,105,1,1}}	[202512180400]	[202601290400]							
139	21181				通关1次队员试用——灵鉴（和卡池时间一致持续到版本结束）	ui.TxtDLC34.BtnStory	achievement_dlc.Name333	achievement_dlc.Describe333_1							1	2	1	{5121}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]				Activity.OpenActicity(407,122)			
139	21182				通关1次队员试用——冥河代理人	ui.TxtDLC34.BtnStory	achievement_dlc.Name333	achievement_dlc.Describe333_2							1	2	1	{5083}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]				Activity.OpenActicity(408,84)			
139	21183				通关1次队员试用——绯月	ui.TxtDLC34.BtnStory	achievement_dlc.Name333	achievement_dlc.Describe333_3							1	2	1	{5103}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202601080400]	[202601290400]				Activity.OpenActicity(409,104)			
139	21184				通关1次时装试用——灵鉴-绮恋星灵	ui.TxtDLC34.BtnStory	achievement_dlc.Name334	achievement_dlc.Describe334_1							1	2	1	{5122}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]				Activity.OpenActicity(410,123)			
139	21185				通关1次时装试用——莲驱-喵语祈念	ui.TxtDLC34.BtnStory	achievement_dlc.Name334	achievement_dlc.Describe334_2							1	2	1	{5123}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202601011000]	[202601290400]				Activity.OpenActicity(411,124)			
139	21186				通关1次时装试用——澄意-颂夜欢歌	ui.TxtDLC34.BtnStory	achievement_dlc.Name334	achievement_dlc.Describe334_3							1	2	1	{5124}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]				Activity.OpenActicity(412,125)			
139	21187				通关1次时装试用——澜风-恋恋秋行	ui.TxtDLC34.BtnStory	achievement_dlc.Name334	achievement_dlc.Describe334_4							1	2	1	{5125}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601280400]				Activity.OpenActicity(413,126)			
139	21188				通关1次时装试用——旧日王牌-不灭锋铭	ui.TxtDLC34.BtnStory	achievement_dlc.Name334	achievement_dlc.Describe334_5							1	2	1	{5126}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]				Activity.OpenActicity(414,127)			
139	21189				完成DLC3.4主线关卡 1	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_1							1	2	1	{11711}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11711,27,"dlc34story")			
139	21190				完成DLC3.4主线关卡 2	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_2							1	2	1	{11712}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11712,27,"dlc34story")			
139	21191				完成DLC3.4主线关卡 3	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_3							1	2	1	{11713}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11713,27,"dlc34story")			
139	21192				完成DLC3.4主线关卡 4	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_4							1	2	1	{11714}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11714,27,"dlc34story")			
139	21193				完成DLC3.4主线关卡 5	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_5							1	2	1	{11715}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11715,27,"dlc34story")			
139	21194				完成DLC3.4主线关卡 6	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_6							1	2	1	{11716}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11716,27,"dlc34story")			
139	21195				完成DLC3.4主线关卡 7	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_7							1	2	1	{11717}		{{5,29,18,2,10},{4,3,1,1,5000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11717,27,"dlc34story")			
139	21196				完成DLC3.4主线关卡 8	ui.TxtDLC34.BtnStory	achievement_dlc.Name335	achievement_dlc.Describe335_8							1	2	1	{11718}		{{5,29,18,2,10},{4,3,1,1,5000}}	[202512180400]	[202601290400]	1			DLC_Logic.GotoDlcMainStory(11718,27,"dlc34story")			
139	21197				DLC3.4-复刷-01荒芜原野	ui.TxtDLC34.BtnStory	achievement_dlc.Name336	achievement_dlc.Describe336_1							1	2	1	{8886}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1	Dlc34Refresh	{34}				
139	21198				DLC3.4-复刷-02	ui.TxtDLC34.BtnStory	achievement_dlc.Name336	achievement_dlc.Describe336_2							1	2	1	{8887}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1	Dlc34Refresh	{34}				
139	21199				DLC3.4-复刷-03	ui.TxtDLC34.BtnStory	achievement_dlc.Name336	achievement_dlc.Describe336_3							1	2	1	{8888}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1	Dlc34Refresh	{34}				
139	21200				DLC3.4-复刷-04	ui.TxtDLC34.BtnStory	achievement_dlc.Name336	achievement_dlc.Describe336_4							1	2	1	{8889}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1	Dlc34Refresh	{34}				
139	21201				DLC3.4-复刷-05	ui.TxtDLC34.BtnStory	achievement_dlc.Name336	achievement_dlc.Describe336_5							1	2	1	{8890}		{{5,29,18,2,10},{4,3,1,1,2000}}	[202512180400]	[202601290400]	1	Dlc34Refresh	{34}				
139	21202				DLC3.4-复刷-06	ui.TxtDLC34.BtnStory	achievement_dlc.Name336	achievement_dlc.Describe336_6							1	2	1	{8891}		{{5,29,18,2,20},{4,3,1,1,5000}}	[202512180400]	[202601290400]	1	Dlc34Refresh	{34}				
																													
140	21203				完成线性关卡第3关	ui.TxtDLC30.BtnFarmwar	achievement_dlc.Name337	achievement_dlc.Describe337_3							1	2	1	{8894}		{{4,3,2,1,30},{5,29,18,1,10}}	[202601080400]	[202601290400]				FarmWarActivity.CheckOpen()			
140	21204				完成线性关卡第6关	ui.TxtDLC30.BtnFarmwar	achievement_dlc.Name337	achievement_dlc.Describe337_6							1	2	1	{8897}		{{4,3,2,1,30},{5,29,18,1,10}}	[202601080400]	[202601290400]				FarmWarActivity.CheckOpen()			
