ID	备注	类型	地图资产路劲	玩法	LuaClass	Loading图	背景音乐	背景环境音	加载额外参数
6232	3.5异星守护4期线性第2关	0	AlienDefense/AD04Normal02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6233	3.5异星守护4期线性第3关	0	AlienDefense/AD04Normal03	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6234	3.5异星守护4期线性第4关	0	AlienDefense/AD04Normal04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6235	3.5异星守护4期线性第5关	0	AlienDefense/AD04Normal05	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC34,DLC|Fight01,Stage|Stage01		
6236	3.5异星守护4期线性第6关	0	AlienDefense/AD04Normal06	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC33,DLC|Fight02,Stage|Stage01		
6701	2.5异星守护1期挑战第1关空中轰炸	0	AlienDefense/AD01Challenge01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter05,Level|Level02,Stage|Stage01,Battle|Off		
6702	2.5异星守护1期挑战第2关燃烧弹	0	AlienDefense/AD01Challenge02	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter05,Level|Level02,Stage|Stage01,Battle|Off		
6703	2.5异星守护1期挑战第3关落雷	0	AlienDefense/AD01Challenge03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6704	2.5异星守护1期挑战第4关电磁炮弹	0	AlienDefense/AD01Challenge04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6705	2.5异星守护1期挑战第5关寒冰弹	0	AlienDefense/AD01Challenge05	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter04,Level|Level11,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6706	2.5异星守护1期挑战第6关寒冰激光	0	AlienDefense/AD01Challenge06	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter04,Level|Level11,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6707	2.5异星守护1期挑战第7关轨道激光	0	AlienDefense/AD01Challenge07	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6708	2.5异星守护1期挑战第8关引力球	0	AlienDefense/AD01Challenge08	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6709	2.7异星守护2期挑战第1关高热	0	AlienDefense/AD02Challenge01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6710	2.7异星守护2期挑战第2关电击	0	AlienDefense/AD02Challenge02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6711	2.7异星守护2期挑战第3关低温	0	AlienDefense/AD02Challenge03	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6712	2.7异星守护2期挑战第4关动能	0	AlienDefense/AD02Challenge04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6713	2.7异星守护2期挑战第5关特异	0	AlienDefense/AD02Challenge05	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6714	3.2异星守护3期挑战第1关高热	0	AlienDefense/AD03Challenge01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6715	3.2异星守护3期挑战第2关电击	0	AlienDefense/AD03Challenge02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6716	3.2异星守护3期挑战第3关低温	0	AlienDefense/AD03Challenge03	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6717	3.2异星守护3期挑战第4关动能	0	AlienDefense/AD03Challenge04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6718	3.2异星守护3期挑战第5关特异	0	AlienDefense/AD03Challenge05	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6719	3.5异星守护4期挑战第1关高热	0	AlienDefense/AD04Challenge01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6720	3.5异星守护4期挑战第2关低温	0	AlienDefense/AD04Challenge02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6721	3.5异星守护4期挑战第3关电击	0	AlienDefense/AD04Challenge03	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6722	3.5异星守护4期挑战第4关动能	0	AlienDefense/AD04Challenge04	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC34,DLC|Fight01,Stage|Stage01		
6723	3.5异星守护4期挑战第5关特异	0	AlienDefense/AD04Challenge05	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC33,DLC|Fight02,Stage|Stage01		
6901	2.5异星守护1期无尽第1关	0	AlienDefense/AD01Endless01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6902	2.7异星守护2期速通第1关	0	AlienDefense/AD02Endless01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6903	2.7异星守护2期速通第2关	0	AlienDefense/AD02Endless02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6904	2.7异星守护2期速通第3关	0	AlienDefense/AD02Endless03	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6905	2.7异星守护2期速通第4关	0	AlienDefense/AD02Endless04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6906	3.2异星守护3期不息守护第1关	0	AlienDefense/AD03Endless01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6907	3.2异星守护3期不息守护第2关	0	AlienDefense/AD03Endless02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6908	3.2异星守护3期不息守护第3关	0	AlienDefense/AD03Endless03	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6909	3.2异星守护3期不息守护第4关	0	AlienDefense/AD03Endless04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6910	3.5异星守护4期不息守护第1关	0	AlienDefense/AD04Endless01	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter01,Level|Level03,Stage|Stage01,Battle|Off	Amb_2D|Wind|Small	
6911	3.5异星守护4期不息守护第2关	0	AlienDefense/AD04Endless02	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC12,DLC|Fight01,Stage|Stage01		
6912	3.5异星守护4期不息守护第3关	0	AlienDefense/AD04Endless03	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC04,DLC|Fight01,Battle|Off		
6913	3.5异星守护4期不息守护第4关	0	AlienDefense/AD04Endless04	BP_GameBaseMode	FightMap		BGM|Fight|Chapter|Chapter03,Level|Level01,Stage|Stage01,Battle|Off		
6914	3.5异星守护4期不息守护第5关	0	AlienDefense/AD04Endless05	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC34,DLC|Fight01,Stage|Stage01		
6915	3.5异星守护4期不息守护第6关	0	AlienDefense/AD04Endless06	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC33,DLC|Fight02,Stage|Stage01		
									
8500	DLC26_主线_Act1	0	DLC26Level/DLC26_Act1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight01,Stage|Stage01		
8501	DLC26_主线_Act2	0	DLC26Level/DLC26_Act2	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight01,Stage|Stage01		
8502	DLC26_主线_Act3	0	DLC26Level/DLC26_Act3	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight01,Stage|Stage01		
8503	DLC26_主线_Act4	0	DLC26Level/DLC26_Act4	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight01,Stage|Stage01		
8504	DLC26_主线_Act5	0	DLC26Level/DLC26_Act5	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight02,Stage|Stage01		
8505	DLC26_主线_Act6	0	DLC26Level/DLC26_Act6	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight02,Stage|Stage01		
8506	DLC26_主线_Act7	0	DLC26Level/DLC26_Act7	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
8507	DLC26_主线_Act8	0	DLC26Level/DLC26_Act8	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|BOSS01,Stage|Stage01		
									
8540	DLC26_复刷-01	0	DLC26Level/RepeatLevel/DLC26_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
8541	DLC26_复刷-02	0	DLC26Level/RepeatLevel/DLC26_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
8542	DLC26_复刷-03	0	DLC26Level/RepeatLevel/DLC26_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
8543	DLC26_复刷-04	0	DLC26Level/RepeatLevel/DLC26_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
8544	DLC26_复刷-05	0	DLC26Level/RepeatLevel/DLC26_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
8545	DLC26_复刷-06	0	DLC26Level/RepeatLevel/DLC26_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC15,DLC|Fight03,Stage|Stage01		
									
9623	2.7海姆向前冲-捉迷藏	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_03/Level/PartyGo_9623	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight01,Stage|Stage01,Battle|Off		
9624	2.7海姆向前冲-捉迷藏	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_03/Level/PartyGo_9624	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight02,Stage|Stage01,Battle|Off		
9625	2.7海姆向前冲-捉迷藏	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_03/Level/PartyGo_9625	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight03,Stage|Stage01,Battle|Off		
									
8650	DLC27_复刷	0	DLC27Level/RepeatLevel/DLC27_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC16,DLC|Fight01,Stage|Stage01		
									
8700	DLC28_复刷	0	DLC28Level/RepeatLevel/DLC28_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC28,DLC|Fight01,Stage|Stage01		
									
8706	DLC30_复刷	0	DLC30Level/RepeatLevel/DLC30_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC30,DLC|Fight02,Stage|Stage01		
									
9500	2.8脉冲连袭一期普通	0	MultiLevel/TowerRush_01/Multi_TowerRush_9500_Normal	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	Amb_2D|Wind|Small	
9501	2.8脉冲连袭一期困难	0	MultiLevel/TowerRush_01/Multi_TowerRush_9500_Hard	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	Amb_2D|Wind|Small	
9502	2.8脉冲连袭一期引导关卡	0	MultiLevel/TowerRush_01/Multi_TowerRush_Guide	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	Amb_2D|Wind|Small	
9503	2.8脉冲连袭一期	0	MultiLevel/TowerRush_01/Multi_TowerRush_02	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	Amb_2D|Wind|Small	
9504	2.8脉冲连袭一期	0	MultiLevel/TowerRush_01/Multi_TowerRush_03	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	Amb_2D|Wind|Small	
9505	2.8脉冲连袭一期	0	MultiLevel/TowerRush_01/Multi_TowerRush_04	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC13,DLC|Fight03,Stage|Stage01	Amb_2D|Wind|Small	
9510	DLC33脉冲连袭二期普通	0	MultiLevel/TowerRush_02/Multi_TowerRush_9510_Normal	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC28,DLC|Fight01,Stage|Stage01	Amb_2D|Wind|Small	
9511	DLC33脉冲连袭二期困难	0	MultiLevel/TowerRush_02/Multi_TowerRush_9511_Normal	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC28,DLC|Fight02,Stage|Stage01	Amb_2D|Wind|Small	
9520	DLC37脉冲连袭三期普通	0	MultiLevel/TowerRush_03/Multi_TowerRush_9520_Normal	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC28,DLC|Fight01,Stage|Stage01	Amb_2D|Wind|Small	
9521	DLC37脉冲连袭三期困难	0	MultiLevel/TowerRush_03/Multi_TowerRush_9521_Hard	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC28,DLC|Fight01,Stage|Stage01	Amb_2D|Wind|Small	
									
11541	DLC31主线_Act1	0	Level15/Level15_41	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight01,Stage|Stage01		
11542	DLC31主线_Act2	0	Level15/Level15_42	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight01,Stage|Stage01		
11543	DLC31主线_Act3	0	Level15/Level15_43	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight02,Stage|Stage01		
11544	DLC31主线_Act4	0	Level15/Level15_44	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight02,Stage|Stage01		
11545	DLC31主线_Act5	0	Level15/Level15_45	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight03,Stage|Stage01		
11546	DLC31主线_Act6	0	Level15/Level15_46	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight02,Stage|Stage01		
11547	DLC31主线_Act7	0	Level15/Level15_47	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight03,Stage|Stage01		
11548	DLC31主线_Act8	0	Level15/Level15_48	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|BOSS01,Stage|Stage01		
									
8755	DLC31_复刷-01	0	DLC31Level/RepeatLevel/DLC31_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC31,DLC|Fight03,Stage|Stage01		
									
									
									
10121	DLC32_新序章_Act1	0	/Game/Mod/NewContent/Blueprints/LevelTask/Level/Level01/Level01_21	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight04,Stage|Stage01		
10122	DLC32_新序章_Act2	0	/Game/Mod/NewContent/Blueprints/LevelTask/Level/Level01/Level01_22	BP_GameBaseMode	FightMap	1501302	BGM|Fight|Activity|DLC32,DLC|Fight05,Stage|Stage01		
10123	DLC32_新序章_Act3	0	/Game/Mod/NewContent/Blueprints/LevelTask/Level/Level01/Level01_23	BP_GameBaseMode	FightMap	1501303	BGM|Fight|Activity|DLC32,DLC|Fight05,Stage|Stage01		
10124	DLC32_新序章_Act4	0	/Game/Mod/NewContent/Blueprints/LevelTask/Level/Level01/Level01_24	BP_GameBaseMode	FightMap	1501304	BGM|Fight|Activity|DLC32,DLC|BOSS02,Stage|Stage01		
									
9201	DLC3.2激浪联航一期简单关卡1	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9201	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9202	DLC3.2激浪联航一期简单关卡2	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9202	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9203	DLC3.2激浪联航一期简单关卡3	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9203	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9204	DLC3.2激浪联航一期简单关卡4	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9204	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9211	DLC3.2激浪联航一期困难关卡1	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9211	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9212	DLC3.2激浪联航一期困难关卡2	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9212	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9213	DLC3.2激浪联航一期困难关卡3	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9213	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9214	DLC3.2激浪联航一期困难关卡4	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9214	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9221	DLC3.2激浪联航一期挑战关卡1	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9221	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9222	DLC3.2激浪联航一期挑战关卡2	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9222	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9223	DLC3.2激浪联航一期挑战关卡3	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9223	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
9224	DLC3.2激浪联航一期挑战关卡4	0	MultiLevel/OnlineSea_01/Multi_OnlineSea_9224	BP_GameOnline	MultiMap		BGM|Fight|Activity|DLC08,DLC|Fight03,Battle|Off	Amb_2D|Wind|Small	
									
9626	3.2海姆向前冲-优化作战	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9626	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9627	3.2海姆向前冲竞速1	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9627	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight01,Stage|Stage01,Battle|Off		
9628	3.2海姆向前冲竞速2	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9628	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight01,Stage|Stage01,Battle|Off		
9629	3.2海姆向前冲生存3	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9629	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight03,Stage|Stage01,Battle|Off		
9630	3.2海姆向前冲竞速4	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9630	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight01,Stage|Stage01,Battle|Off		
9631	3.2海姆向前冲竞速5	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9631	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC11,DLC|Fight01,Stage|Stage01,Battle|Off		
9632	3.2海姆向前冲-优化作战	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_04/Level/PartyGo_9632	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9633	DLC35海姆向前冲-PVE	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_05/Level/PartyGo_9633	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC35,DLC|Fight04,Stage|Stage01		
9634	DLC35海姆向前冲-PVP	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_05/Level/PartyGo_9634	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9635	3.2海姆PVP地图-跑图模式	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_05/Level/PartyGo_9635	/Game/Blueprints/GameMode/BP_WaterParkGuideGameMode.BP_WaterParkGuideGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9636	3.5海姆PVP地图-跑图模式	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_05/Level/PartyGo_9636	/Game/Blueprints/GameMode/BP_WaterParkGuideGameMode.BP_WaterParkGuideGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9640	DLC37海姆向前冲-PVE	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_07/Level/PartyGo_9640	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9641	DLC37海姆向前冲-PVP	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_07/Level/PartyGo_9641	/Game/Blueprints/WaterPark/BP_WaterParkGameMode.BP_WaterParkGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
9642	DLC37海姆PVP地图-跑图模式	0	/Game/Blueprints/LevelTask/Level/MultiLevel/Party_07/Level/PartyGo_9642	/Game/Blueprints/GameMode/BP_WaterParkGuideGameMode.BP_WaterParkGuideGameMode_C	PartyMap		BGM|Fight|Activity|DLC32,DLC|Fight06,Stage|Stage01		
									
									
									
8840	DLC32_RMOL_01	0	/Game/Mod/RMOL/Maps/RMOL_01	/Game/Mod/RMOL/Blueprints/BP_RMOL_GM.BP_RMOL_GM_C			BGM|UI|DLC32_Rich,DLC|Fight01,Stage|Stage01,Battle|Off		
8841	DLC32_RMOL_02	0	/Game/Mod/RMOL/Maps/RMOL_02	/Game/Mod/RMOL/Blueprints/BP_RMOL_GM.BP_RMOL_GM_C			BGM|UI|DLC32_Rich,DLC|Fight01,Stage|Stage01,Battle|Off		
8842	DLC32_RMOL_03	0	/Game/Mod/RMOL/Maps/RMOL_03	/Game/Mod/RMOL/Blueprints/BP_RMOL_GM.BP_RMOL_GM_C			BGM|UI|DLC32_Rich,DLC|Fight01,Stage|Stage01,Battle|Off		
									
11601	DLC32主线_Act1	0	DLC32Level/DLC32_Act1	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11602	DLC32主线_Act2	0	DLC32Level/DLC32_Act2	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11603	DLC32主线_Act3	0	DLC32Level/DLC32_Act3	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11604	DLC32主线_Act4	0	DLC32Level/DLC32_Act4	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11605	DLC32主线_Act5	0	DLC32Level/DLC32_Act5	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight01,Stage|Stage01		
11606	DLC32主线_Act6	0	DLC32Level/DLC32_Act6	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight01,Stage|Stage01		
11607	DLC32主线_Act7	0	DLC32Level/DLC32_Act7	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight03,Stage|Stage01		
11608	DLC32主线_Act8	0	DLC32Level/DLC32_Act8	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight01,Stage|Stage01		
11609	DLC32主线_Act9	0	DLC32Level/DLC32_Act9	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|BOSS01,Stage|Stage01		
									
11640	DLC32_复刷-01	0	DLC32Level/RepeatLevel/DLC32_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11641	DLC32_复刷-02	0	DLC32Level/RepeatLevel/DLC32_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11642	DLC32_复刷-03	0	DLC32Level/RepeatLevel/DLC32_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11643	DLC32_复刷-04	0	DLC32Level/RepeatLevel/DLC32_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11644	DLC32_复刷-05	0	DLC32Level/RepeatLevel/DLC32_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
11645	DLC32_复刷-06	0	DLC32Level/RepeatLevel/DLC32_Repeat_Level	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC32,DLC|Fight02,Stage|Stage01		
									
11701	DLC33主线_Act1	0	Level16/Level16_01	BP_GameBaseMode	FightMap		BGM|Fight|Activity|DLC33,DLC|Fight01,Stage|Stage01		
