 	角色ID	Wwise事件	描述	气泡文本key	多个Wwise事件时随机概率	是否播放状态:0-自己播,队友不播;1-自己播,队友也播
rikiwavelittle	1215	Play_Vo_girl015b_engage001_005	就非得站在我枪口前面吗？	speak.1215_rikiwavelittle	1	0
rikiexchange1	1215	Play_Vo_girl015b_exchange001_003	现在是火力压制时刻。	speak.1215_rikiexchange1	1	0
rikiexchange2	1215	Play_Vo_girl015b_exchange002_004	准备聆听子弹的咆哮吧。	speak.1215_rikiexchange2	1	0
rikigacha	1215	Play_Vo_girl015b_rikigacha001_042	分析员，来，一起摇摆啊~	speak.1215_gacha	1	0
						
rikienterlevel1	1022	Play_Vo_girl022_enterlevel001_001	终于……我终于有能力和你并肩作战了。	speak.1022_rikienterlevel1	1	0
rikienterlevel2	1022	Play_Vo_girl022_enterlevel002_002	别担心，我的枪法可是你手把手教出来的。	speak.1022_rikienterlevel2	1	0
rikiexchange1	1022	Play_Vo_girl022_exchange001_003	应你的呼唤，分析员。	speak.1022_rikiexchange1	1	0
rikiexchange2	1022	Play_Vo_girl022_exchange002_004	这点麻烦交给我吧。	speak.1022_rikiexchange2	1	0
rikiwavelittle	1022	Play_Vo_girl022_engage001_005	（叹气）就不能识相点退开吗？	speak.1022_rikiwavelittle	1	0
rikitaskfinish1	1022	Play_Vo_girl022_action004_025	要不要先休息下，品尝些茶点？	speak.1022_rikitaskfinish1	1	0
rikitaskfinish2	1022	Play_Vo_girl022_action005_025	多亏了你的指挥，以及……贴身指导。	speak.1022_rikitaskfinish2	1	0
rikiwin1	1022	Play_Vo_girl022_win001_026	请看着……重获新生的我。	speak.1022_rikiwin1	1	0
rikiwin2	1022	Play_Vo_girl022_win002_027	这便是……胜利的芬芳。	speak.1022_rikiwin2	1	0
						
						
						
riki芙提雅-绒默 四星皮 行急脱兔 DLC2						
rikienterlevel1	110401	Play_Vo_girl004a_02_enterlevel001_001	嘿嘿~芙提雅老师今天要当前锋！	speak.110401_rikienterlevel1	1	0
rikiwin1	110401	Play_Vo_girl004a_02_win001_026	收工回家…诶！？不准抢跑，等等我！	speak.110401_rikiwin1	1	0
rikiwin2	110401	Play_Vo_girl004a_02_win002_027	分析员，任务完……哎哟！是谁……诶！站住！别跑！	speak.110401_rikiwin2	1	0
rikimain002	110401	Play_Vo_girl004a_02_main001_033	换了身轻便的行头，这下一定会跟上大家的行动，嗯！	speak.110401_main002	1	0
rikimain003	110401	Play_Vo_girl004a_02_main001_034	问题和日程，都是一步步论证解答出来的。	speak.110401_main003	1	0
rikimain101	110401	Play_Vo_girl004a_02_main101a	说了多少次了，我没有谎报身高！	speak.110401_main101	1	0
rikimain201	110401	Play_Vo_girl004a_02_main201a	要我帮忙也可以，先夸芙提雅老师真厉害。	speak.110401_main201	1	0
						
					1	0
rikiwin1	110601	Play_Vo_girl006a_02_win001_026	以前，我从没留意过这些。	speak.110601_rikiwin1	1	0
rikiwin2	110601	Play_Vo_girl006a_02_win002_027	这就是花朵凋零的样子吗？	speak.110601_rikiwin2	1	0
rikimain001	110601	Play_Vo_girl006a_02_main001_032	穿的越少，防御力越高？我能听出来，你是在开玩笑。	speak.110601_main001	1	0
rikimain002	110601	Play_Vo_girl006a_02_main002_033	只是想适当做一些改变，怎么，你觉得不好看吗？	speak.110601_main002	1	0
rikimain003	110601	Play_Vo_girl006a_02_main003_034	确实更加舒适透气，但是在功能性上……	speak.110601_main003	1	0
rikimain101	110601	Play_Vo_girl006a_02_main101a	我身上有什么奇怪的地方吗，分析员？	speak.110601_main101	1	0
rikimain201	110601	Play_Vo_girl006a_02_main201a	给裙摆加反重力设计，这对作战有帮助吗？	speak.110601_main201	1	0
						
riki芬妮_咎冠_荆棘(蜂刺蔷薇) 三星皮 DLC2 girl008a						
riki因为做法问题 美术做部分3星皮的时候用的原皮骨骼						
						
riki肴 3星皮 家庭教师						
					1	0
riki肴-冬至_5星泳装皮 DLC3					1	0
					1	0
rikiDLC3恩雅泳装 girl011_02 DLC3					1	0
rikiwin1	101101	Play_Vo_girl011_02_win001_026	嘿咻~分析员，这次是我们赢了哦。	speak.101101_rikiwin1	1	0
rikiwin2	101101	Play_Vo_girl011_02_win002_027	哎嘿~不要小瞧姐姐的实力哦。	speak.101101_rikiwin2	1	0
rikimain001	101101	Play_Vo_girl011_main001_032	通用本体登录语音动作	speak.101101_main001	1	0
rikimain002	101101	Play_Vo_girl011_02_main002_033	嗯…今天的浪好像有点点大啊……分析员，一会下水的时候，要记得抓紧姐姐我哦。	speak.101101_main002	1	0
rikimain003	101101	Play_Vo_girl011_02_main003_034	好孩子可不会偷偷拍照哦~至少要等姐姐准备好了再按下快门。	speak.101101_main003	1	0
rikimain101	101101	Play_Vo_girl011_02_main101a	真巧，我正想找分析员聊聊天呢~	speak.101101_main101	1	0
rikimain201	101101	Play_Vo_girl011_02_main201a	休假期间，姐姐我一直都在这里哦，呵呵~	speak.101101_main201	1	0
						
riki猫汐尔 木乃伊皮 3星						
rikimain001	101201	Play_Vo_girl012_main001_032		speak.101201_main001	1	0
rikimain002	101201	Play_Vo_girl012_main002_033		speak.101201_main002	1	0
rikimain003	101201	Play_Vo_girl012_main003_034		speak.101201_main003	1	0
					1	0
riki猫汐尔 溯影时装 5星泳装皮 DLC3					1	0
rikienterlevel1	111201	Play_Vo_girl012a_02_enterlevel001_001	一起去晒太阳吧。	speak.111201_rikienterlevel1	1	0
rikienterlevel2	111201	Play_Vo_girl012a_02_enterlevel002_002	把敌人都埋进沙堆里吧。	speak.111201_rikienterlevel2	1	0
rikiwin1	111201	Play_Vo_girl012a_02_win001_026	任务已经结束了吧。	speak.111201_rikiwin1	1	0
rikiwin2	111201	Play_Vo_girl012a_02_win002_027	前往下一处标点吧。	speak.111201_rikiwin2	1	0
rikimain001	111201	Play_Vo_girl012_main003_034	通用本体登录语音动作	speak.111201_main001	1	0
rikimain002	111201	Play_Vo_girl012a_02_main002_033	哎，下海游泳？不要。为什么要把自己弄得湿漉漉的？	speak.111201_main002	1	0
rikimain003	111201	Play_Vo_girl012a_02_main003_034	喂——分析员，一直待在这里不会无聊吗？不如去沙滩转转吧，听说有人在那里挖出了不得了的东西。	speak.111201_main003	1	0
rikimain101	111201	Play_Vo_girl012a_02_main101a	奇怪喵，分析员你的心跳好像加速了……	speak.111201_main101	1	0
rikimain201	111201	Play_Vo_girl012a_02_main201a	怎么，要看看我新捡到的贝壳吗	speak.111201_main201	1	0
					1	0
riki姬辰星·云篆_3星丹翎野鹤 (复用的 不用新增配置)						
						
riki姬辰星-云篆_5星泳装皮 DLC3						
rikienterlevel1	111401	Play_Vo_girl014a_03_enterlevel001_001	真的要穿着泳衣出任务吗……（有点害羞的语气）	speak.111401_rikienterlevel1	1	0
rikienterlevel2	111401	Play_Vo_girl014a_03_enterlevel002_002	任务开始，分析员，你在看哪里？	speak.111401_rikienterlevel2	1	0
rikiwin1	111401	Play_Vo_girl014a_03_win001_026	此次经历，值得铭记。	speak.111401_rikiwin1	1	0
rikimain001	111401	Play_Vo_girl014_main001_032		speak.111401_main001	1	0
rikimain002	111401	Play_Vo_girl014a_03_main002_033	难得的假日，但是却不知道该做些什么……哎？创造美好的回忆？嗯，原来如此，那就从现在开始吧。	speak.111401_main002	1	0
rikimain003	111401	Play_Vo_girl014a_03_main003_034	喜欢棒冰还是冰淇淋？嗯……虽然小时候喜欢棒冰，但现在的我却更偏向冰淇淋。	speak.111401_main003	1	0
rikimain101	111401	Play_Vo_girl014a_03_main101a	一直看向这边，是有什么想问我的吗？	speak.111401_main101	1	0
rikimain201	111401	Play_Vo_girl014a_03_main201a	嗯，这里真是个避暑的好地方。	speak.111401_main201	1	0
						
riki狂猎四星皮 DLC4						
rikiwin1	110202	Play_Vo_girl002a_03_win001_026	你不会停下脚步，我也是。（笑）	speak.110202_rikiwin1	1	0
rikiwin2	110202	Play_Vo_girl002a_03_win002_027	我不擅长跳舞，但此刻，我想试试。（笑）	speak.110202_rikiwin2	1	0
rikimain001	110202	Play_Vo_girl002_main003_034	加油哦~耶	speak.110202_main001	1	0
rikimain002	110202	Play_Vo_girl002a_03_main002_033	分析员偶尔也会被眼前的景色所迷惑吗？（略带羞涩）	speak.110202_main002	1	0
rikimain003	110202	Play_Vo_girl002a_03_main003_034	这只手既不够温暖也不够柔软，即便如此，你还要紧握它吗？（略带忧伤的微笑）	speak.110202_main003	1	0
rikimain101	110202	Play_Vo_girl002a_03_main101a	分析员，这段时间，让你担心了。（歉意）	speak.110202_main101	1	0
rikimain201	110202	Play_Vo_girl002a_03_main201a	嗯？我不冷，相反，我感到很舒适。	speak.110202_main201	1	0
						
riki咎冠四星皮						
rikiwin1	110801	Play_Vo_girl008a_03_win001_026	比起绕过障碍，我更喜欢闯过它。	speak.110801_rikiwin1	1	0
rikiwin2	110801	Play_Vo_girl008a_03_win002_027	闪闪发光的舞台，又多了一个。	speak.110801_rikiwin2	1	0
rikimain001	110801	Play_Vo_girl008_main003_034	站在你面前的，可是大明星哦，嗯...曾经啊...	speak.110801_main001	1	0
rikimain002	110801	Play_Vo_girl008a_03_main002_033	滑雪镜，手套，嗯，还有最重要的防晒霜。	speak.110801_main002	1	0
rikimain003	110801	Play_Vo_girl008a_03_main003_034	放心，我可不会被冻感冒。	speak.110801_main003	1	0
rikimain101	110801	Play_Vo_girl008a_03_main101a	想一起滑雪吗，哎呀，我当然会认真教你的。	speak.110801_main101	1	0
rikimain201	110801	Play_Vo_girl008a_03_main201a	分析员，一起朝着下一座山峰前进吧。	speak.110801_main201	1	0
						
riki苔丝5星皮 DLC4						
rikienterlevel1	101701	Play_Vo_girl017_02_enterlevel001_001	我的斗篷下藏满了惊喜哦！	speak.101701_rikienterlevel1	1	0
rikienterlevel2	101701	Play_Vo_girl017_02_enterlevel002_002	一二三四五六七，苔丝有个小秘密~	speak.101701_rikienterlevel2	1	0
rikiwin1	101701	Play_Vo_girl017_02_win001_026	兔兔魔术师在谢幕的时候也会保持优雅~	speak.101701_rikiwin1	1	0
rikiwin2	101701	Play_Vo_girl017_02_win002_027	我今天表现还不错吧！夸夸我呗！	speak.101701_rikiwin2	1	0
rikimain001	101701	Play_Vo_girl017_main001_032	欢迎回来~我一直在等你呢！想让分析员第一个看到我昨晚想到的新魔术！	speak.101701_main001	1	0
rikimain002	101701	Play_Vo_girl017_02_main002_033	唔，公司的空调温度调太低了吧，嘿嘿这样就好多了。	speak.101701_main002	1	0
rikimain003	101701	Play_Vo_girl017_02_main003_034	登登！这个新魔术的名字叫“帽子里的兔兔精灵”！你觉得怎么样？	speak.101701_main003	1	0
rikimain101	101701	Play_Vo_girl017_02_main101a	分析员陪我出去旅行好不好，我想去找找新魔术的灵感。	speak.101701_main101	1	0
rikimain201	101701	Play_Vo_girl017_02_main201a	你看我这兔兔耳朵做得怎么样？可以捏哦，手感超好的！	speak.101701_main201	1	0
						
riki凯茜娅五星皮 DLC5						
rikienterlevel1	101501	Play_Vo_girl015_02_enterlevel001_001	一直盯着我看，可是很危险的。	speak.101501_rikienterlevel1	1	0
rikienterlevel2	101501	Play_Vo_girl015_02_enterlevel002_002	意料之外的插曲。	speak.101501_rikienterlevel2	1	0
rikiwin1	101501	Play_Vo_girl015_02_win001_026	嗯，恰到好处的落幕。	speak.101501_rikiwin1	1	0
rikiwin2	101501	Play_Vo_girl015_02_win002_027	都解决了，我们回去吧。	speak.101501_rikiwin2	1	0
rikimain001	101501	Play_Vo_girl015_02_main001_032	一直板着脸，我可是会很伤心的哦。	speak.101501_main001	1	0
rikimain002	101501	Play_Vo_girl015_02_main002_033	耶洛沙的舞蹈以华丽著称，不过，并不难学。	speak.101501_main002	1	0
rikimain003	101501	Play_Vo_girl015_02_main003_034	聚光灯已经亮起，我相信你准备好走到舞台中央了。	speak.101501_main003	1	0
rikimain101	101501	Play_Vo_girl015_02_main101	这身衣服，果然还是太显眼了些。	speak.101501_main101	1	0
rikimain201	101501	Play_Vo_girl015_02_main201	身份？这只不过是又一层伪装。	speak.101501_main201	1	0
						
riki缄默四星皮 DLC5						
rikiwin1	110402	Play_Vo_girl004a_03_win001_026	快点带队回去吧~	speak.110402_rikiwin1	1	0
rikiwin2	110402	Play_Vo_girl004a_03_win002_027	回去一起烤火吧~	speak.110402_rikiwin2	1	0
rikimain002	110402	Play_Vo_girl004a_03_main002_033	分析员终于注意到我了？怎么样，芙提雅老师是不是变得更可爱了？！	speak.110402_main002	1	0
rikimain003	110402	Play_Vo_girl004a_03_main003_034	分析员，你在盯着哪里看呢~让我猜猜，一定是被芙提雅老师的身材迷住了吧！	speak.110402_main003	1	0
rikimain101	110402	Play_Vo_girl004a_03_main101	呜……哦？分析员再靠近一点嘛。	speak.110402_main101	1	0
rikimain201	110402	Play_Vo_girl004a_03_main201	嘿嘿，一不小心轻便过头了~	speak.110402_main201	1	0
						
riki安卡西亚辉夜 四星皮 DLC5						
rikienterlevel1	110102	Play_Vo_girl001a_03_enterlevel001_001		speak.110102_rikienterlevel1	1	0
rikienterlevel2	110102	Play_Vo_girl001a_03_enterlevel002_002		speak.110102_rikienterlevel2	1	0
rikiwin1	110102	Play_Vo_girl001a_03_win001_026	战斗后耍帅是英雄的权利！	speak.110102_rikiwin1	1	0
rikiwin2	110102	Play_Vo_girl001a_03_win002_027	胜利姿势要符合角色设定~	speak.110102_rikiwin2	1	0
rikimain001	110102	Play_Vo_girl001a_03_main001_032		speak.110102_main001	1	0
rikimain002	110102	Play_Vo_girl001a_03_main002_033	华丽的变身和强大的魔法，只要签订契约就能统统拿下~	speak.110102_main002	1	0
rikimain003	110102	Play_Vo_girl001a_03_main003_034	“以月女神之名”……怎么，只是在模仿必杀技而已。	speak.110102_main003	1	0
rikimain101	110102	Play_Vo_girl001a_03_main101	你不知道吗？子弹是打不中美少女的。	speak.110102_main101	1	0
rikimain201	110102	Play_Vo_girl001a_03_main201	这个周末，一起去赏花吧。	speak.110102_main201	1	0
						
riki伊切尔 四星皮 DLC6						
rikiwin1	101601	Play_Vo_girl016_02_win001_026	我没有弄脏新衣服哦！	speak.101601_rikiwin1	1	0
rikiwin2	101601	Play_Vo_girl016_02_win002_027	我这次有乖乖听指挥的~	speak.101601_rikiwin2	1	0
rikienterlevel1	101601	Play_Vo_girl016_02_enterlevel001_001	鞋穿好了，可以出发了吗？	speak.101601_rikienterlevel1	1	0
rikienterlevel2	101601	Play_Vo_girl016_02_enterlevel002_002	嗯嗯！我会听话的！	speak.101601_rikienterlevel2	1	0
rikimain001	101601	Play_Vo_girl016_main001_032	趁现在没人，可以偷偷……诶！？你什么时候回来的！？	speak.101601_main001	1	0
rikimain002	101601	Play_Vo_girl016_02_main002_033	好看吗？谢谢分析员送我这套衣服！	speak.101601_main002	1	0
rikimain003	101601	Play_Vo_girl016_02_main003_034	看！我画的分析员和我！送给你嘿嘿~	speak.101601_main003	1	0
rikimain101	101601	Play_Vo_girl016_02_main101	为什么大家上学要穿一样的衣服呢？不懂……	speak.101601_main101	1	0
rikimain201	101601	Play_Vo_girl016_02_main201	诶！？要给我留作业？可以少一点吗？	speak.101601_main201	1	0
						
riki咎冠糖果女王 五星皮 DLC6						
rikiwin1	110803	Play_Vo_girl008a_04_win001_026	xiu~统统倒下吧。	speak.110803_rikiwin1	1	0
rikiwin2	110803	Play_Vo_girl008a_04_win002_027	（笑）甜度满分！	speak.110803_rikiwin2	1	0
rikienterlevel1	110803	Play_Vo_girl008a_04_enterlevel001_001	今天我可不准你盯着别人看哦	speak.110803_rikienterlevel1	1	0
rikienterlevel2	110803	Play_Vo_girl008a_04_enterlevel002_002	为什么和分析员独处的时候会有任务啊！	speak.110803_rikienterlevel2	1	0
rikimain001	110803	Play_Vo_girl008a_04_main001_032	说好今天要陪本小姐的（拍自己胸口），你可别食言哦（甩开头发）	speak.110803_main001	1	0
rikimain002	110803	Play_Vo_girl008a_04_main002_033	以后尝到这个味道，就要想起本小姐。	speak.110803_main002	1	0
rikimain003	110803	Play_Vo_girl008a_04_main003_034	这可是专门给你准备的，所以只能给满分哦。	speak.110803_main003	1	0
rikimain101	110803	Play_Vo_girl008a_04_main101	嗯？（笑）今天也一起去逛街吧。	speak.110803_main101	1	0
rikimain201	110803	Play_Vo_girl008a_04_main201	哼哼，新衣服果然还是越多越好。	speak.110803_main201	1	0
						
riki琴诺 四星皮 DLC7						
rikienterlevel1	110702	Play_Vo_girl007a_02_enterlevel001_001	诶！有这么多需要清理吗！？	speak.110702_rikienterlevel1	1	0
rikienterlevel2	110702	Play_Vo_girl007a_02_enterlevel002_002	我、我会努力打扫干净的！	speak.110702_rikienterlevel2	1	0
rikiwin1	110702	Play_Vo_girl007a_02_win001_026	善后工作，就交给我吧！	speak.110702_rikiwin1	1	0
rikiwin2	110702	Play_Vo_girl007a_02_win002_027	不好的东西，都解决掉了。	speak.110702_rikiwin2	1	0
rikimain001	110702	Play_Vo_girl007a_02_main001_032	欢迎回家……需要先洗个澡吗？	speak.110702_main001	1	0
rikimain002	110702	Play_Vo_girl007a_02_main002_033	分析员，房间我已经打扫干净了……欢，欢迎回来！	speak.110702_main002	1	0
rikimain003	110702	Play_Vo_girl007a_02_main003_034	琴诺，总是笨手笨脚的……但为了分析员，我会努力的！	speak.110702_main003	1	0
rikimain101	110702	Play_Vo_girl007a_02_main101	分析员，谢谢你一直以来的帮助。	speak.110702_main101	1	0
rikimain201	110702	Play_Vo_girl007a_02_main201	这样的琴诺，分析员会喜欢吗？呜……	speak.110702_main201	1	0
						
riki恩雅 五星皮 DLC7						
rikienterlevel1	111102	Play_Vo_girl011a_02_enterlevel001_001	急救箱已经带好了哦~	speak.111102_rikienterlevel1	1	0
rikienterlevel2	111102	Play_Vo_girl011a_02_enterlevel002_002	治疗就交给我吧~	speak.111102_rikienterlevel2	1	0
rikiwin1	111102	Play_Vo_girl011a_02_win001_026	结束了，大家都没有受伤吧？	speak.111102_rikiwin1	1	0
rikiwin2	111102	Play_Vo_girl011a_02_win002_027	有不舒服的地方要告诉我哦~	speak.111102_rikiwin2	1	0
rikimain001	111102	Play_Vo_girl011a_02_main001_032	回来啦？快让我检查一下有没有受伤！	speak.111102_main001	1	0
rikimain002	111102	Play_Vo_girl011a_02_main002_033	你的脸怎么这么红啊？来让姐姐量一下体温吧~	speak.111102_main002	1	0
rikimain003	111102	Play_Vo_girl011a_02_main003_034	最近的服装设计真大胆呀，分析员……觉得怎么样？	speak.111102_main003	1	0
rikimain101	111102	Play_Vo_girl011a_02_main101	亲吻可以减轻痛楚哦~mua~	speak.111102_main101	1	0
rikimain201	111102	Play_Vo_girl011a_02_main201	累了就靠在姐姐怀里吧！	speak.111102_main201	1	0
						
					1	0
						
riki瑟瑞斯蝴蝶皮肤 DLC8						
rikienterlevel1	111302	Play_Vo_girl013a_02_enterlevel001_001	我会紧紧跟着分析员的~	speak.111302_rikienterlevel1	1	0
rikienterlevel2	111302	Play_Vo_girl013a_02_enterlevel002_002	这次我可不会走丢了哦。	speak.111302_rikienterlevel2	1	0
rikiwin1	111302	Play_Vo_girl013a_02_win001_026	无论忘记多少遍，我也依然是我！	speak.111302_rikiwin1	1	0
rikiwin2	111302	Play_Vo_girl013a_02_win002_027	美好总是短暂，这就是记录的价值！	speak.111302_rikiwin2	1	0
rikimain001	111302	Play_Vo_girl013a_02_main001_032	（蹦到面前）嘿！（平稳一点陈述）我老早就在这里等你了，（突然兴奋，情绪起来）有没有很开心呀？	speak.111302_main001	1	0
		Play_Vo_girl013a_02_main001_032_02	唔……在哪里呢？（弯腰，对镜头撅着屁股，观察地面找东西）诶！分析员！（回头发现分析员，欣喜）可以帮我找找录音笔吗？（撒娇求人）		1	0
rikimain002	111302	Play_Vo_girl013a_02_main002_033	可以帮我……（摸摸自己的头饰）看看我的发饰有歪吗？（展示头饰）（憨憨的）	speak.111302_main002	1	0
rikimain003	111302	Play_Vo_girl013a_02_main003_034	（衣服上飞出一群蝴蝶围绕着瑟瑞斯飞舞）哇~真漂亮！（一只落在瑟瑞斯手上）好可爱呀！	speak.111302_main003	1	0
